organism,experimental_design,de_gene,log_fc,log_cpm,f,p_value,fdr,id,real_differential_expression
1276135,infect48hXinfect144h,MAN_10229,-1.93560959061998,8.25222338192357,37.701748963893,8.34435634654382E-10,1.40435792703631E-08,,1
1276135,infect48hXinfect144h,MAN_09031,-1.93771796571327,6.74452418098085,22.0663832665604,2.64525274819873E-06,2.63466140418739E-05,,1
1276135,infect48hXinfect144h,MAN_00029,-1.94030513653417,9.48844248431851,47.6906062186679,5.08821315105029E-12,1.09946368490597E-10,,1
1276135,infect48hXinfect144h,MAN_04766,-1.94059383280446,6.47837008357124,19.2591495345589,1.14503753112789E-05,0.000100414770249,,1
1276135,infect48hXinfect144h,MAN_00885,-1.94833282374718,7.06415071523669,25.4692679942331,4.5205863148158E-07,5.24521727244668E-06,,1
1276135,infect48hXinfect144h,MAN_10633,-1.94941907337385,5.74534914350645,12.7723245915972,0.000352326256387,0.002126257685737,,1
1276135,infect48hXinfect144h,MAN_09896,-1.95643956288056,5.60487226330839,10.9453950122692,0.000939447836898,0.005019082497914,,1
1276135,infect48hXinfect144h,MAN_01460,-1.95922015490723,5.78961349516158,13.1546918760342,0.000287266174369,0.001767085471886,,1
1276135,infect48hXinfect144h,MAN_03341,-1.9599258452744,5.47778631978063,10.5789053385338,0.001145092639665,0.005943409583685,,1
1276135,infect48hXinfect144h,MAN_00358,-1.96041236269182,5.57016544083461,11.0638113334438,0.00088132595,0.004748358882222,,1
1276135,infect48hXinfect144h,MAN_01091,-1.96707329174075,6.38057199220864,18.7534669026249,1.49225442062371E-05,0.000128760599289,,1
1276135,infect48hXinfect144h,MAN_06333,-1.97024153712198,5.8686371768409,12.004413611553,0.001080344573451,0.005667918880979,,1
1276135,infect48hXinfect144h,MAN_04486,-1.97195812021851,6.78002244162184,23.192985476601,1.472308361653E-06,1.53381746481092E-05,,1
1276135,infect48hXinfect144h,MAN_04457,-1.97955588552553,7.40657898390969,30.1786536570432,3.9715675076731E-08,5.3792851275907E-07,,1
1276135,infect48hXinfect144h,MAN_04827,-1.99117400383954,5.73695912988678,13.1602546732728,0.000286414986505,0.00176291276244,,1
1276135,infect48hXinfect144h,MAN_07970,-1.99367546865556,5.83533325071243,13.7904711652389,0.000204732954469,0.001313252454481,,1
1276135,infect48hXinfect144h,MAN_05341,-1.9964883140449,6.2066485895519,17.5866481373515,2.75280826515002E-05,0.000221768495231,,1
1276135,infect48hXinfect144h,MAN_02564,-1.99830357219252,6.2565159152999,18.1502738509752,2.04749628986032E-05,0.000171307749469,,1
1276135,infect48hXinfect144h,MAN_01307,-2.00029192933766,5.61502902523969,12.1771618852464,0.000484462347607,0.002801038255809,,1
1276135,infect48hXinfect144h,MAN_10446,-2.00064341221366,6.41101634129547,19.5635324331174,9.76442912011205E-06,8.69812945588975E-05,,1
1276135,infect48hXinfect144h,MAN_05894,-2.01095423114266,5.46846100614851,11.0379981259068,0.000893677872745,0.004804755205129,,1
1276135,infect48hXinfect144h,MAN_09435,-2.01133745949164,7.9770275448406,37.4337839041128,9.57156879498139E-10,1.60033492032812E-08,,1
1276135,infect48hXinfect144h,MAN_02323,-2.01576946322631,6.87276141117938,25.1330814059456,5.38055032479239E-07,6.15204403167686E-06,,1
1276135,infect48hXinfect144h,MAN_02819,-2.01661680892625,5.40374306045543,10.4141230410945,0.001251868068216,0.006409539371352,,1
1276135,infect48hXinfect144h,MAN_10215,-2.0168462708213,6.00842526940931,15.7474540220814,7.2550331558717E-05,0.000524408810466,,1
1276135,infect48hXinfect144h,MAN_08561,-2.01715457582774,5.29034184048124,9.6502292120454,0.001895011072969,0.009185940082324,,1
1276135,infect48hXinfect144h,MAN_01952,-2.0180614963446,6.0507867916444,16.0425804425004,6.20801012431711E-05,0.000457481902153,,1
1276135,infect48hXinfect144h,MAN_10351,-2.01847722260624,5.57794123664087,12.1926953360031,0.000480446466128,0.00277939506979,,1
1276135,infect48hXinfect144h,MAN_10116,-2.02735108934625,10.0848134750781,55.0089484653218,1.2309178527365E-13,3.06154636999153E-12,,1
1276135,infect48hXinfect144h,MAN_03664,-2.02837607565523,6.20902159212081,18.297029927757,1.89574696412509E-05,0.000160188262528,,1
1276135,infect48hXinfect144h,MAN_08053,-2.03320114852435,7.07575017100821,27.9506162016436,1.25304183402228E-07,1.58361507623212E-06,,1
1276135,infect48hXinfect144h,MAN_00676,-2.03335790557419,6.08694640314717,16.6958920114362,4.39876708553873E-05,0.000337569793118,,1
1276135,infect48hXinfect144h,MAN_09923,-2.03898405432745,6.08695707075472,17.0773993323673,3.59822656781686E-05,0.000281861081146,,1
1276135,infect48hXinfect144h,MAN_03450,-2.04144068068649,6.83653657181992,25.3423238309442,4.82780111045683E-07,5.58896067259355E-06,,1
1276135,infect48hXinfect144h,MAN_10128,-2.04399168768384,5.39117795315765,10.1899863164766,0.001413480935188,0.00711203357572,,1
1276135,infect48hXinfect144h,MAN_00991,-2.04414414797331,8.44413672591129,43.6643493785819,3.96202292421594E-11,7.97015222960125E-10,,1
1276135,infect48hXinfect144h,MAN_10760,-2.04874072018547,5.22348698369173,9.72909567727642,0.001815420748793,0.00885061004634,,1
1276135,infect48hXinfect144h,MAN_08316,-2.04883173243118,5.88801768527709,15.1889209413571,9.74795954338337E-05,0.000683765057655,,1
1276135,infect48hXinfect144h,MAN_04906,-2.05116456240073,8.94682740050377,48.8370516480136,2.8382732152488E-12,6.32042544155513E-11,,1
1276135,infect48hXinfect144h,MAN_05651,-2.05397552918355,6.37975662491508,20.1141462108329,7.32201639342197E-06,6.69751077995611E-05,,1
1276135,infect48hXinfect144h,MAN_01283,-2.06069023377607,5.50829021081576,11.9719676350088,0.000540804686277,0.00307965773051,,1
1276135,infect48hXinfect144h,MAN_08126,-2.06441152916184,5.21764198384391,9.73540626042243,0.001809200537894,0.008824503245327,,1
1276135,infect48hXinfect144h,MAN_05200,-2.06578554020633,5.31952368487321,10.4470356742036,0.001229764553406,0.006334529636456,,1
1276135,infect48hXinfect144h,MAN_06992,-2.0672045561869,6.85823494323908,25.9973662960916,3.43919442541545E-07,4.03640321574363E-06,,1
1276135,infect48hXinfect144h,MAN_04653,-2.06726621388852,6.33210929517214,19.8309500669351,8.49008389805461E-06,7.68326226053762E-05,,1
1276135,infect48hXinfect144h,MAN_08707,-2.06997245506334,5.53208344408956,12.0420754969436,0.000520846704247,0.002982658920053,,1
1276135,infect48hXinfect144h,MAN_05605,-2.0706702196088,8.71055631204009,47.3275127878498,6.12183102593001E-12,1.30894244514592E-10,,1
1276135,infect48hXinfect144h,MAN_00064,-2.07369612730873,7.38484422942794,32.5825871317957,1.15288700583288E-08,1.69917551625572E-07,,1
1276135,infect48hXinfect144h,MAN_01013,-2.07471659574959,6.85453113530088,26.2061939267705,3.08692587534729E-07,3.64815260749328E-06,,1
1276135,infect48hXinfect144h,MAN_03235,-2.07474090565747,7.0262110102786,28.362926163016,1.01282110664909E-07,1.30591181627233E-06,,1
1276135,infect48hXinfect144h,MAN_08331,-2.07996785664639,7.45178967904084,33.6734231602566,6.58272610800567E-09,9.9906582701711E-08,,1
1276135,infect48hXinfect144h,MAN_01902,-2.09089473092376,6.55185339398835,23.0095637168593,1.61955868178428E-06,1.67864623938189E-05,,1
1276135,infect48hXinfect144h,MAN_06798,-2.09093222976251,7.91816469712132,39.5124757029136,3.30362356947742E-10,5.86997504966903E-09,,1
1276135,infect48hXinfect144h,MAN_08332,-2.0920550139477,5.67275926544472,13.8363379032544,0.000199797794481,0.001288076931674,,1
1276135,infect48hXinfect144h,MAN_08702,-2.09219759957398,5.55452177581041,12.5760313139476,0.000391309154129,0.002330635734975,,1
1276135,infect48hXinfect144h,MAN_06949,-2.0940171444314,5.20982922273976,9.67374434197557,0.00187091686552,0.00908209476984,,1
1276135,infect48hXinfect144h,MAN_07834,-2.0943330731904,6.39774076302953,20.9039023350995,4.84798961499204E-06,4.62531768786752E-05,,1
1276135,infect48hXinfect144h,MAN_02497,-2.09710266819421,6.85135762798684,26.7209177147484,2.36539322336702E-07,2.86176103026337E-06,,1
1276135,infect48hXinfect144h,MAN_09743,-2.10138556245236,6.74372399927822,25.4402658748595,4.58899965302747E-07,5.31854630241218E-06,,1
1276135,infect48hXinfect144h,MAN_01263,-2.11090616176938,7.86987024611185,39.5297907352507,3.27449836864997E-10,5.82837850992339E-09,,1
1276135,infect48hXinfect144h,MAN_09120,-2.11150905573543,5.52074049800604,12.5528333787937,0.000396194848991,0.002354773464368,,1
1276135,infect48hXinfect144h,MAN_02160,-2.11155504677904,8.94952247691128,51.5906604208219,6.99257672505995E-13,1.63744802256732E-11,,1
1276135,infect48hXinfect144h,MAN_08442,-2.11473061994714,6.14957888891127,18.7752603631387,1.47530892841005E-05,0.000127406229982,,1
1276135,infect48hXinfect144h,MAN_05487,-2.11618509115201,10.5075724023003,60.8420144563368,6.38032957521489E-15,1.77310575851816E-13,,1
1276135,infect48hXinfect144h,MAN_07103,-2.12066937396001,5.68601758096092,13.7183721044119,0.000212740161633,0.001358633004692,,1
1276135,infect48hXinfect144h,MAN_03313,-2.128608360312,7.76513454351516,39.0924069251627,4.09546180767502E-10,7.20165775456509E-09,,1
1276135,infect48hXinfect144h,MAN_00383,-2.13551383699408,5.41064593719427,11.8098391514433,0.000589967884343,0.003320685680139,,1
1276135,infect48hXinfect144h,MAN_09685,-2.14356027203381,5.69279494552528,14.3722161922008,0.000150287116519,0.001002471093116,,1
1276135,infect48hXinfect144h,MAN_00705,-2.14873744748629,8.79239469432116,51.6677848790547,6.72366014848664E-13,1.58737522811146E-11,,1
1276135,infect48hXinfect144h,MAN_04951,-2.15479262035866,5.63882853814024,14.3483634768121,0.000152202245537,0.001013919465862,,1
1276135,infect48hXinfect144h,MAN_02496,-2.15994546417641,5.65041538353075,14.0433420443947,0.000178973333687,0.001169493167153,,1
1276135,infect48hXinfect144h,MAN_01268,-2.160135197164,7.67131364144234,38.7333865989564,4.92122568610857E-10,8.59444876243516E-09,,1
1276135,infect48hXinfect144h,MAN_01175,-2.16068623918171,5.49416391788989,12.7683462959357,0.000353076059639,0.00212952260926,,1
1276135,infect48hXinfect144h,MAN_05245,-2.16729894959805,6.1042519495161,19.2799464028965,1.13264037580457E-05,9.9498701057974E-05,,1
1276135,infect48hXinfect144h,MAN_00504,-2.16937445675609,7.19446356139119,32.9951917952742,9.3261589719452E-09,1.38857657452364E-07,,1
1276135,infect48hXinfect144h,MAN_01392,-2.17236282096252,6.5790316264168,25.0529836779266,5.6085603303019E-07,6.39125215740213E-06,,1
1276135,infect48hXinfect144h,MAN_08992,-2.17762716679568,5.77063040656592,15.9367259892774,6.56482101517383E-05,0.000481341549488,,1
1276135,infect48hXinfect144h,MAN_08596,-2.17961305266912,5.57756268542468,13.8282534363961,0.000200658881151,0.001290365655018,,1
1276135,infect48hXinfect144h,MAN_08365,-2.18486113950895,7.90587947576532,42.9109329256315,5.81975951299686E-11,1.13926539871507E-09,,1
1276135,infect48hXinfect144h,MAN_00897,-2.19619560253281,6.00539340218907,18.7326175872602,1.50864875022545E-05,0.000130065161484,,1
1276135,infect48hXinfect144h,MAN_07539,-2.19958499214405,6.57655710527985,25.239946192938,5.09074778946909E-07,5.8524428776937E-06,,1
1276135,infect48hXinfect144h,MAN_01411,-2.19969438974547,5.90960202623036,17.6846710355147,2.6146011999591E-05,0.000213160013097,,1
1276135,infect48hXinfect144h,MAN_10222,-2.20047428245263,7.37979263538249,36.2581220805194,1.74805600056978E-09,2.84344866823145E-08,,1
1276135,infect48hXinfect144h,MAN_02429,-2.20064727981903,5.84161951042912,16.6314308650132,4.55073055871326E-05,0.000347401953356,,1
1276135,infect48hXinfect144h,MAN_01968,-2.20209427314746,5.48394918429434,13.2913092858558,0.000267080907631,0.001657917332274,,1
1276135,infect48hXinfect144h,MAN_04375,-2.20245082184329,5.13030102178625,9.90811405150513,0.001647096162625,0.008138921396613,,1
1276135,infect48hXinfect144h,MAN_10498,-2.20995551949102,7.7075004048745,35.3518909231753,0.000153648561541,0.001021552593976,,1
1276135,infect48hXinfect144h,MAN_01115,-2.2152121337199,5.90234789872068,17.115390817784,3.52700224198341E-05,0.00027691990659,,1
1276135,infect48hXinfect144h,MAN_03303,-2.21814530406886,6.18659919824593,21.1874718012173,4.18149984733695E-06,4.0539084546568E-05,,1
1276135,infect48hXinfect144h,MAN_01758,-2.21985854466374,6.32982053509265,22.9418771827603,1.67755384854531E-06,1.73523039567075E-05,,1
1276135,infect48hXinfect144h,MAN_10377,-2.21993484577335,5.65117058491077,14.9884490928228,0.00010839592338,0.000752573194388,,1
1276135,infect48hXinfect144h,MAN_00744,-2.22667854196559,5.37369878610369,12.0227749948818,0.000526265725202,0.003006937888702,,1
1276135,infect48hXinfect144h,MAN_04306,-2.23130538674988,5.79934901295681,17.0634361622836,3.62476577106806E-05,0.000283631909499,,1
1276135,infect48hXinfect144h,MAN_00767,-2.23200770952093,8.17682144878311,47.7479985998881,4.9416421742418E-12,1.07462278326422E-10,,1
1276135,infect48hXinfect144h,MAN_05845,-2.23674795243549,6.00525085994481,18.7883787833952,1.46520203268579E-05,0.000126640640096,,1
1276135,infect48hXinfect144h,MAN_00062,-2.23706345882546,5.11130290592603,10.295844375014,0.001334674916198,0.006779058501145,,1
1276135,infect48hXinfect144h,MAN_03890,-2.23788806012418,5.36900836290194,12.0460339581812,0.000519742263217,0.002978489097737,,1
1276135,infect48hXinfect144h,MAN_02902,-2.23811794924167,5.27285883104731,11.9466542611933,0.000548199003387,0.00311480871061,,1
1276135,infect48hXinfect144h,MAN_10776,-2.23857884685635,6.30800973154369,22.8673449533039,1.74382762246062E-06,1.79649473954302E-05,,1
1276135,infect48hXinfect144h,MAN_10178,-2.23956429979477,5.2808957586598,11.7409271449758,0.000612208963885,0.003426958958651,,1
1276135,infect48hXinfect144h,MAN_05668,-2.23966320173411,5.11499078541425,10.1517135236209,0.001443118942187,0.007246858735286,,1
1276135,infect48hXinfect144h,MAN_02316,-2.24527438960761,7.87413476631235,44.5629766216851,2.50511252766027E-11,5.10992853392141E-10,,1
1276135,infect48hXinfect144h,MAN_04188,-2.24612702777868,6.38040203144269,24.1183838905879,9.10579891787301E-07,9.89079545614568E-06,,1
1276135,infect48hXinfect144h,MAN_01571,-2.24882226572332,6.64105372149394,27.6063153561968,1.49687267281292E-07,1.87320299264036E-06,,1
1276135,infect48hXinfect144h,MAN_05470,-2.25162848005928,5.11333769260854,10.4351478540603,0.001237702258615,0.006362235902537,,1
1276135,infect48hXinfect144h,MAN_06491,-2.25367729753607,8.21199804759133,49.3908790589295,2.14107041237487E-12,4.80986280524478E-11,,1
1276135,infect48hXinfect144h,MAN_04213,-2.25646206981676,6.69645081141641,28.5199930678277,9.33968264641145E-08,1.20729307111217E-06,,1
1276135,infect48hXinfect144h,MAN_10216,-2.25821604987121,5.38642309028275,12.9580729172699,0.000319048067574,0.001941510287102,,1
1276135,infect48hXinfect144h,MAN_03616,-2.26097017379963,5.11683441169188,10.3792521977886,0.001275725618567,0.006512074866748,,1
1276135,infect48hXinfect144h,MAN_05659,-2.26221819333964,5.89292075984692,18.4868318521373,1.71611330478439E-05,0.000145976977444,,1
1276135,infect48hXinfect144h,MAN_03045,-2.26455741703006,6.03616943137352,20.1177018493384,7.30842608400564E-06,6.69709232980894E-05,,1
1276135,infect48hXinfect144h,MAN_08023,-2.26692025670346,5.72481696104292,16.5571289385661,4.73245468219067E-05,0.000358590678333,,1
1276135,infect48hXinfect144h,MAN_03192,-2.26989614654375,6.92967356968795,31.9257416195737,1.61602119067815E-08,2.34783477545961E-07,,1
1276135,infect48hXinfect144h,MAN_08407,-2.27461812010463,5.79839552303026,17.3850951809088,3.06049597235829E-05,0.000243859362673,,1
1276135,infect48hXinfect144h,MAN_04806,-2.28263842272825,5.05979156571036,9.61356525645919,0.00193320711249,0.009348875931857,,1
1276135,infect48hXinfect144h,MAN_10110,-2.29219308545957,5.11999343834387,10.4263280374457,0.001243624893964,0.006377646389759,,1
1276135,infect48hXinfect144h,MAN_03847,-2.29558101469535,6.18367504087536,22.32957479773,2.3066230577277E-06,2.32923253126384E-05,,1
1276135,infect48hXinfect144h,MAN_09451,-2.29607499363119,6.83209227926527,31.0428594796168,2.54514279593284E-08,3.60026510065451E-07,,1
1276135,infect48hXinfect144h,MAN_09870,-2.29901525544163,6.26039263254228,23.4619030754045,1.28034294869676E-06,1.34898943530561E-05,,1
1276135,infect48hXinfect144h,MAN_07270,-2.30120225641837,9.54273307022152,66.0583648477292,4.54118938367777E-16,1.38255494101879E-14,,1
1276135,infect48hXinfect144h,MAN_02066,-2.30509161972077,7.59214864705718,42.5858476303689,6.87032758974858E-11,1.33213823360924E-09,,1
1276135,infect48hXinfect144h,MAN_00884,-2.30934047807319,6.06284386302186,20.9854583111677,4.64606634199747E-06,4.46028397251763E-05,,1
1276135,infect48hXinfect144h,MAN_01385,-2.31161213549355,5.11687358691991,10.805060273243,0.001013370387852,0.005366232910541,,1
1276135,infect48hXinfect144h,MAN_08812,-2.31695228073303,5.68950151953436,16.7648332394506,4.24188287717245E-05,0.000326759542782,,1
1276135,infect48hXinfect144h,MAN_05339,-2.32137836337587,6.50697136629902,27.2649369685348,1.78557883770951E-07,2.19941045480668E-06,,1
1276135,infect48hXinfect144h,MAN_01123,-2.3235870217291,5.69674838671191,16.1904570110478,5.74196072317839E-05,0.000426527730631,,1
1276135,infect48hXinfect144h,MAN_09321,-2.32840268564611,5.12790420416918,10.0795201209353,0.001500749088482,0.007499333637153,,1
1276135,infect48hXinfect144h,MAN_01985,-2.32881948182832,7.06507975330656,35.3459918266218,2.79025247092441E-09,4.44652889858719E-08,,1
1276135,infect48hXinfect144h,MAN_01645,-2.3350844551414,8.80908263510421,60.1921705141472,8.87017526272294E-15,2.44505182444625E-13,,1
1276135,infect48hXinfect144h,MAN_06340,-2.33665703721937,7.34430702017653,39.6176522963522,3.13062315163625E-10,5.58203243418498E-09,,1
1276135,infect48hXinfect144h,MAN_06860,-2.33803725461794,5.55233933963079,14.7571516233367,0.000122529439188,0.000835904849682,,1
1276135,infect48hXinfect144h,MAN_05739,-2.33889543937512,6.6894717617874,30.1244246576637,4.08407567068152E-08,5.49518308249087E-07,,1
1276135,infect48hXinfect144h,MAN_05877,-2.34118326643772,6.34233741762039,24.878113596865,6.14058861723349E-07,6.9355330351234E-06,,1
1276135,infect48hXinfect144h,MAN_04236,-2.34146053297096,5.51471799070584,15.2433576406946,9.47111747665759E-05,0.000667559966444,,1
1276135,infect48hXinfect144h,MAN_05532,-2.34546069422234,5.35151825523711,13.260828344434,0.000271456878218,0.001678950091536,,1
1276135,infect48hXinfect144h,MAN_07776,-2.34676316950668,5.13341223807807,11.4636433349687,0.000710602254771,0.003931529467546,,1
1276135,infect48hXinfect144h,MAN_02599,-2.3477797682914,5.67767195025886,16.0158471861649,6.29623764504912E-05,0.000463314052972,,1
1276135,infect48hXinfect144h,MAN_01558,-2.3477797682914,5.26703632374026,12.3354348260018,0.000445080863137,0.002596899155112,,1
1276135,infect48hXinfect144h,MAN_08674,-2.34904071704377,5.01048160833788,10.1032814750128,0.001481528134026,0.007417822994073,,1
1276135,infect48hXinfect144h,MAN_03220,-2.35191348387258,7.33635761126926,40.2261514508641,2.29356828806468E-10,4.18463380500388E-09,,1
1276135,infect48hXinfect144h,MAN_09620,-2.35288640651817,7.30491105769695,39.7686554516143,2.89798086721712E-10,5.21278780683376E-09,,1
1276135,infect48hXinfect144h,MAN_00396,-2.35414847696028,5.78036602185777,18.4708386837041,1.7305662725617E-05,0.000147083711782,,1
1276135,infect48hXinfect144h,MAN_00613,-2.36660021947021,7.26819937067996,39.8314428742565,2.80641806749719E-10,5.05700669088407E-09,,1
1276135,infect48hXinfect144h,MAN_10453,-2.37274883941335,6.12246734459607,22.9105739990783,1.70507512106124E-06,1.76191095842995E-05,,1
1276135,infect48hXinfect144h,MAN_09745,-2.37682273937226,6.28759056431995,25.2371981025329,5.09800047640985E-07,5.8524428776937E-06,,1
1276135,infect48hXinfect144h,MAN_02852,-2.38849290615954,7.16761582523118,38.7772895923498,4.81191069794395E-10,8.41795492424192E-09,,1
1276135,infect48hXinfect144h,MAN_08449,-2.38896936801002,5.88382070538244,20.0476522454529,7.5808944511825E-06,6.90952122498752E-05,,1
1276135,infect48hXinfect144h,MAN_00533,-2.39238909419917,6.66023180606175,30.9590330557934,2.65735808322312E-08,3.72797731647766E-07,,1
1276135,infect48hXinfect144h,MAN_10212,-2.39461339538032,6.39962304608244,27.3130548609977,1.74173103740291E-07,2.15059501821698E-06,,1
1276135,infect48hXinfect144h,MAN_03492,-2.39913106179335,6.48767506611353,28.6027258183311,8.9493834791643E-08,1.15978096701394E-06,,1
1276135,infect48hXinfect144h,MAN_07825,-2.40151501311305,5.31894330657722,13.5903814642902,0.000227740088566,0.00144051706556,,1
1276135,infect48hXinfect144h,MAN_09345,-2.40275309108359,5.01588784689302,9.88346818109983,0.001669296637553,0.008232667507933,,1
1276135,infect48hXinfect144h,MAN_03851,-2.40343026161592,7.10648780427104,38.1994460603549,6.46758767261728E-10,1.10305897446528E-08,,1
1276135,infect48hXinfect144h,MAN_10003,-2.41061728495646,5.405112944097,14.7144480659029,0.000125335006198,0.000853332261823,,1
1276135,infect48hXinfect144h,MAN_10155,-2.41063049442427,6.11409750958704,23.7618552435917,1.09567493732732E-06,1.1664706352611E-05,,1
1276135,infect48hXinfect144h,MAN_06328,-2.41158363485818,5.37614095517136,14.7346291776365,0.000124001163628,0.000844814874977,,1
1276135,infect48hXinfect144h,MAN_09165,-2.42724538501927,5.26703720890723,13.4030812844457,0.000251634017564,0.001572558422265,,1
1276135,infect48hXinfect144h,MAN_08993,-2.42899685679008,5.42257888429308,15.0912878398477,0.000102650449989,0.000716545653984,,1
1276135,infect48hXinfect144h,MAN_01465,-2.43268921785802,5.1871247176,12.5226521606824,0.000402643530075,0.002390315112478,,1
1276135,infect48hXinfect144h,MAN_06224,-2.43659706677292,6.85615818290812,35.1453310508185,3.09271063960573E-09,4.87520182586381E-08,,1
1276135,infect48hXinfect144h,MAN_02227,-2.44306984489096,8.6557809756271,63.5578955901379,1.61106383988398E-15,4.61551688285862E-14,,1
1276135,infect48hXinfect144h,MAN_02674,-2.44367128234415,5.42774090175106,15.471218500792,8.39558849001767E-05,0.00059793274497,,1
1276135,infect48hXinfect144h,MAN_03456,-2.44433348145751,5.85107574156602,20.7926242602149,5.13778654386943E-06,4.86991495919371E-05,,1
1276135,infect48hXinfect144h,MAN_10844,-2.44703857427166,5.65888610194663,17.7450663740586,2.53294069270978E-05,0.000207331156701,,1
1276135,infect48hXinfect144h,MAN_08211,-2.45146243945541,5.03350080171127,10.847801645304,0.000990253375084,0.005260205298166,,1
1276135,infect48hXinfect144h,MAN_09625,-2.45409266650075,5.71631121523454,18.8500532475683,1.41860994389824E-05,0.000122717581152,,1
1276135,infect48hXinfect144h,MAN_05262,-2.45428997124761,5.86706732975269,20.7384019091811,5.28523371193085E-06,4.98189451275257E-05,,1
1276135,infect48hXinfect144h,MAN_05255,-2.45438998111005,7.02025197749034,37.7054763195548,8.32844696342844E-10,1.40399719966953E-08,,1
1276135,infect48hXinfect144h,MAN_04403,-2.45833658282873,6.05546455094547,23.8850498339831,1.02779875279352E-06,1.09994957814702E-05,,1
1276135,infect48hXinfect144h,MAN_07088,-2.45911082407647,8.83151654182324,66.6164193749441,3.42357873874509E-16,1.05809331989276E-14,,1
1276135,infect48hXinfect144h,MAN_01102,-2.46320552660467,4.84446015918773,9.53343872042328,0.00201942178838,0.00969683748573,,1
1276135,infect48hXinfect144h,MAN_10691,-2.4696443246834,5.09653634915602,12.3139426312648,0.000450232924597,0.002623957484551,,1
1276135,infect48hXinfect144h,MAN_09989,-2.46971244070764,6.37024082775249,27.921686554373,1.27189923068155E-07,1.6054579521932E-06,,1
1276135,infect48hXinfect144h,MAN_03223,-2.47521392292789,6.16762532290244,24.9879583831713,5.80077136411812E-07,6.58820346800008E-06,,1
1276135,infect48hXinfect144h,MAN_06449,-2.47583428511724,8.01641830094071,55.517402787843,9.50803756622232E-14,2.40030879054212E-12,,1
1276135,infect48hXinfect144h,MAN_00566,-2.47686077727528,6.25469446806755,26.1908080763905,3.11159802911602E-07,3.67305420126786E-06,,1
1276135,infect48hXinfect144h,MAN_10353,-2.4817515252097,5.5901661597036,17.9836011881852,2.23469946911686E-05,0.000185147846349,,1
1276135,infect48hXinfect144h,MAN_01501,-2.48485759107808,7.24346067873465,42.9922146927094,5.58324309408469E-11,1.09506723685711E-09,,1
1276135,infect48hXinfect144h,MAN_05425,-2.49076302908455,5.93535892104979,22.1595663512925,2.5200052635803E-06,2.52719111929749E-05,,1
1276135,infect48hXinfect144h,MAN_10435,-2.49694181983431,6.78690124394818,35.6397651405243,2.4000455028388E-09,3.84875221437939E-08,,1
1276135,infect48hXinfect144h,MAN_04516,-2.49801334437883,6.69028625744243,34.3180190820865,4.7281225732836E-09,7.2623677898975E-08,,1
1276135,infect48hXinfect144h,MAN_07115,-2.49916607564112,6.01538534241857,23.5994078083661,1.19209995704366E-06,1.26272513256428E-05,,1
1276135,infect48hXinfect144h,MAN_10221,-2.51485666470548,8.16889543250655,59.6120862112677,1.19037429330829E-14,3.24615706348964E-13,,1
1276135,infect48hXinfect144h,MAN_05657,-2.51506217892524,5.97570332791556,22.7155961925585,1.88699200281999E-06,1.93227223260653E-05,,1
1276135,infect48hXinfect144h,MAN_03578,-2.51513387671469,4.92022725532707,10.4921343584107,0.001200116926272,0.006197464572685,,1
1276135,infect48hXinfect144h,MAN_01386,-2.51640607742425,7.56388511303302,49.4623578052915,2.06458434717953E-12,4.65856100816018E-11,,1
1276135,infect48hXinfect144h,MAN_03176,-2.51747179947871,6.67812977293832,34.3512623989882,4.64813657781531E-09,7.15027827407819E-08,,1
1276135,infect48hXinfect144h,MAN_01267,-2.52866192673908,5.2362281433054,13.6819049426237,0.000216909569024,0.001382662934045,,1
1276135,infect48hXinfect144h,MAN_09590,-2.52912973105826,6.93589497097189,38.5487083739939,5.40895962203511E-10,9.35016596358239E-09,,1
1276135,infect48hXinfect144h,MAN_07390,-2.53171338495684,5.87423010095773,22.0711932257578,2.63863739344176E-06,2.633215535784E-05,,1
1276135,infect48hXinfect144h,MAN_07507,-2.53372914363526,7.13491922041479,42.1954434057613,8.38586065274866E-11,1.60765775934932E-09,,1
1276135,infect48hXinfect144h,MAN_02015,-2.54657442204399,7.67192860175835,52.3478856161181,4.75816490778988E-13,1.13384401622778E-11,,1
1276135,infect48hXinfect144h,MAN_01852,-2.5491307671052,5.06846161115684,12.0296387270305,0.000524332097431,0.002999250174817,,1
1276135,infect48hXinfect144h,MAN_04105,-2.55366143560609,5.6169060354755,18.9519735951523,1.34485224937165E-05,0.000117131922215,,1
1276135,infect48hXinfect144h,MAN_07514,-2.55743391381009,5.47788909028648,17.0025227421287,3.74286223106328E-05,0.000290734591734,,1
1276135,infect48hXinfect144h,MAN_04878,-2.55759916355628,5.12997213748268,12.9765603179517,0.000315914445583,0.001924738011051,,1
1276135,infect48hXinfect144h,MAN_03987,-2.57423458985313,7.11724842394549,43.3536770383971,4.64266050306102E-11,9.26624157939713E-10,,1
1276135,infect48hXinfect144h,MAN_05355,-2.57746647949765,6.03408220825716,24.2611363877206,8.45576112867041E-07,9.25325190464694E-06,,1
1276135,infect48hXinfect144h,MAN_07449,-2.57982547155385,7.94649415950511,58.5049184916103,2.08724998466927E-14,5.45842630606203E-13,,1
1276135,infect48hXinfect144h,MAN_04212,-2.58101132244814,7.55535266857184,51.6415774304204,6.81385865776506E-13,1.60495483719505E-11,,1
